97,0
595,1
1707,3
1707,4
351,0
924,0
924,2
1722,4
12,0
963,2
23,0
1403,3
274,0
46,0
695,1
695,4
940,2
1596,4
591,1
20,0
629,1
1300,3
1030,2
109,0
1607,4
416,1
416,4
892,2
1675,4
844,2
1196,3
577,1
330,0
252,0
345,0
570,1
1200,3
1200,4
1056,2
939,2
248,0
419,1
1000,2
1726,4
772,2
854,2
911,2
464,1
811,2
1124,3
307,0
609,1
1393,3
1753,4
797,2
1763,4
1367,3
945,2
1103,3
1617,4
567,1
1655,4
347,0
471,1
1449,4
302,0
1666,4
1180,3
1701,4
1754,4
615,1
1474,4
1219,3
77,0
100,0
436,1
1748,4
408,1
886,2
438,1
1378,3
618,1
1576,4
540,1
790,2
1781,4
1573,4
16,0
930,2
152,0
787,2
1696,4
1618,4
1164,3
1749,4
1239,3
742,2
1659,3
1659,4
639,1
136,0
1561,4
916,2
885,2
1292,3
1355,3
1193,3
668,1
492,1
180,0
850,2
1092,3
242,0
1778,4
312,0
1600,4
1488,4
1601,3
1601,4
835,2
1190,3
1093,3
897,2
576,1
1320,3
867,0
867,2
1,0
651,1
78,0
868,2
386,1
38,0
1101,3
1274,3
1512,4
571,1
414,1
863,2
1043,2
217,0
665,1
743,2
625,1
1663,4
1431,3
356,0
528,1
516,1
767,2
1688,4
862,2
239,0
1055,2
1405,4
1677,4
1786,4
1495,3
1495,4
740,2
399,1
1236,3
572,1
486,1
1211,3
184,0
184,2
802,2
1100,3
169,0
107,0
614,1
537,1
1640,4
87,0
751,2
1318,3
430,1
216,0
1652,4
1409,3
943,2
1381,3
699,1
550,1
376,1
933,2
1354,3
463,1
1289,3
1289,4
364,1
1770,4
1007,2
1658,4
309,0
444,1
1177,3
1177,4
1223,3
1254,3
1254,4
993,2
1235,3
315,0
564,1
1154,3
1262,3
341,0
598,1
506,1
1548,4
114,0
1406,3
853,2
871,2
1450,4
289,0
435,0
435,1
725,2
952,2
1595,4
1290,3
210,0
1755,4
268,0
406,1
406,2
623,1
1301,3
1623,1
1623,4
1422,3
1422,4
1203,3
1448,4
1687,4
1408,3
1136,3
754,2
1619,2
677,1
314,0
837,2
1757,4
588,1
1217,3
991,2
71,0
71,2
132,0
741,2
1486,4
1162,3
1407,3
1285,3
1285,4
1493,4
934,2
327,0
1277,3
1194,3
1194,4
1094,3
968,2
112,0
1369,3
299,0
335,0
1603,4
149,0
887,2
1287,3
1447,4
843,2
1384,3
717,1
17,0
511,1
1344,3
1729,4
1004,2
693,1
768,2
696,1
893,2
1153,3
1148,3
1425,3
1653,4
235,0
1577,4
1261,3
298,0
313,0
1298,3
1189,3
1695,4
573,1
947,2
1478,4
1419,3
1392,3
1740,4
26,0
234,0
1498,4
1147,3
842,2
1088,3
683,1
49,0
575,1
1510,4
1682,4
477,1
450,1
610,1
1593,4
1152,3
1152,4
723,0
1024,2
1649,4
1041,2
243,0
72,0
745,2
140,0
1539,4
1636,4
929,2
1276,3
1784,4
849,2
1699,4
1035,2
1175,3
1442,4
982,2
378,1
1473,4
592,1
1062,2
1507,4
1048,2
1571,4
1629,4
730,2
976,2
392,1
296,0
1078,2
1332,3
40,0
1365,3
429,1
1686,4
870,2
1444,4
611,1
148,0
79,0
1620,4
1725,4
649,1
1102,3
1139,3
451,1
150,0
454,1
165,0
860,2
94,0
917,2
222,0
1694,4
162,0
238,0
76,0
1420,3
1420,4
700,1
1051,2
1416,3
8,0
1268,3
1439,3
232,0
264,0
319,0
817,2
1388,3
1121,3
642,1
796,2
760,2
7,0
628,1
301,0
301,2
1076,2
1542,4
278,0
1326,3
260,0
1210,3
656,1
426,1
293,0
1329,3
1708,4
338,0
1366,3
1468,4
1309,3
1151,3
124,0
705,1
989,2
481,1
303,0
698,1
600,1
1119,3
366,1
561,1
759,2
11,0
324,0
735,2
92,0
418,1
1553,4
391,1
448,1
448,3
795,2
1225,3
202,0
157,0
198,0
912,2
1514,4
1685,4
1273,3
1370,3
1479,1
1558,4
1554,4
186,0
1006,2
483,1
1759,4
903,2
791,2
1428,3
80,0
1476,4
1173,3
545,1
443,1
992,2
1157,3
1575,4
423,1
1594,4
988,2
1552,4
96,0
1165,3
582,1
103,0
258,0
1067,2
227,0
755,2
975,2
975,4
579,1
55,0
1311,3
164,0
56,0
1131,3
1131,4
953,2
1270,3
1411,3
1608,4
493,1
822,2
1499,4
283,0
1546,3
1546,4
446,1
363,1
734,2
1350,3
175,0
1426,3
361,1
388,1
173,0
562,1
1744,4
1160,3
1746,2
1746,4
926,2
713,1
1296,3
659,1
1352,3
1352,4
715,1
504,1
44,0
397,1
111,0
1739,4
905,2
346,0
752,2
58,0
686,1
60,0
808,2
648,1
1657,4
1609,4
1362,3
42,0
126,0
950,2
838,2
1485,4
1379,3
473,1
549,1
93,0
834,2
676,1
608,1
661,1
1064,2
881,2
788,2
1371,3
1341,3
367,1
913,2
287,0
720,2
733,2
675,1
24,0
1172,3
1383,3
670,1
505,1
984,2
35,0
521,1
428,1
14,0
1543,4
1185,3
542,1
1741,4
33,0
1182,3
370,1
501,1
697,1
421,1
34,0
280,0
1496,4
1730,4
895,2
357,0
1767,4
1249,3
621,1
876,2
583,1
1243,1
793,2
1146,3
1112,1
1128,3
1660,4
1581,4
1656,4
1340,3
1340,4
535,1
535,4
54,0
470,1
1502,3
1502,4
81,0
974,0
974,2
455,1
986,2
453,1
691,1
1331,3
1662,4
1214,4
558,1
671,1
728,2
1294,3
1777,4
1567,4
1758,4
672,1
281,0
1738,4
1245,3
133,0
955,2
206,0
337,0
882,2
2,0
1713,4
1457,4
340,0
