1017,2
1208,3
273,0
1550,4
71,0
1092,3
1512,4
1606,4
1302,1
1302,3
1799,4
1035,2
422,1
907,2
1200,3
856,2
534,1
653,1
573,1
714,1
714,3
619,1
438,1
358,0
179,0
604,1
1192,3
1387,3
61,0
251,0
248,0
248,3
1379,3
1537,2
1537,4
266,0
274,0
646,1
1580,4
399,1
1603,4
1263,3
196,0
1163,3
1574,4
285,0
762,2
1428,3
652,1
1601,4
28,0
1060,2
1411,3
998,2
925,2
1337,3
280,0
1152,3
132,0
537,1
1541,4
549,1
1778,4
14,0
310,0
1134,3
667,1
932,2
1626,4
1463,4
260,0
1242,3
578,1
1783,4
555,1
1454,4
1316,3
396,1
893,2
1006,2
812,2
155,0
661,1
1471,4
1224,3
163,0
919,2
200,0
294,0
1595,4
868,2
392,1
327,0
491,1
878,2
5,0
1369,3
1444,4
47,0
1437,3
1535,4
113,0
1702,4
1422,3
1207,3
1193,3
969,2
1230,3
216,0
398,1
1012,2
560,1
473,1
1286,3
839,2
1745,4
237,0
172,0
172,4
768,2
386,1
1225,3
1414,3
238,0
1637,4
1793,4
1528,4
1716,4
709,1
1583,4
1533,4
281,0
857,2
1624,4
350,0
452,1
1527,4
908,2
741,2
834,2
1689,4
720,2
1273,3
1488,4
699,1
1314,3
770,2
910,2
23,0
1497,4
1664,4
56,0
46,0
191,0
191,4
102,0
1625,2
1625,4
1349,3
329,0
406,1
1447,4
108,0
69,0
312,0
697,1
1683,4
211,0
1307,3
118,0
246,0
1143,0
1143,3
769,2
317,0
369,1
1549,4
732,2
915,2
973,2
1083,3
141,0
1347,3
539,1
1620,4
268,0
968,2
1763,4
151,0
745,2
997,2
935,2
935,4
1076,2
1753,4
1741,4
1390,3
169,0
749,2
1622,4
74,0
74,4
194,0
275,0
804,2
254,0
254,3
779,2
955,2
442,1
950,2
1522,4
412,1
1118,3
889,2
1089,3
1250,3
31,0
676,1
1724,4
250,0
1660,4
1107,3
986,2
1648,4
227,0
733,2
1172,3
1091,3
887,2
265,0
1540,4
495,1
176,0
818,2
803,2
1665,4
1356,3
552,1
608,1
1673,4
101,0
958,2
754,2
1470,4
140,0
1658,4
683,1
485,1
1352,3
1281,3
623,1
564,1
1485,0
190,0
1397,1
1038,2
336,0
40,0
906,2
137,0
727,2
1691,4
865,2
201,0
1546,4
554,1
92,0
1045,2
956,2
1459,4
1466,4
531,1
946,2
311,0
1719,4
842,2
541,1
715,1
1309,3
150,0
1598,4
553,1
1173,0
1173,3
1199,3
833,2
1563,0
1563,4
1308,3
507,1
1009,2
138,0
688,1
829,2
1798,4
797,2
1098,3
1077,2
736,2
736,4
404,1
1087,3
1353,3
1674,4
1293,3
837,2
1058,2
945,2
1657,4
1046,2
1160,3
7,0
1213,3
1175,3
773,2
231,0
1568,4
