0,0
0,4
1,2
2,2
3,2
4,4
5,4
6,2
6,4
7,2
8,4
9,2
10,3
11,4
12,0
13,3
14,2
14,4
15,2
16,3
17,1
18,0
19,2
20,0
20,1
20,3
21,4
22,2
23,1
23,3
24,2
25,2
26,2
27,1
28,1
29,0
30,2
31,1
31,3
32,2
33,3
34,3
35,1
35,3
36,2
36,4
37,1
38,3
39,0
40,3
41,1
41,3
42,0
42,2
42,4
43,0
43,4
44,0
44,3
45,4
46,4
47,1
48,3
49,2
50,4
51,3
52,3
53,3
54,0
55,2
56,0
56,3
57,2
58,0
59,1
60,0
61,2
62,3
63,0
64,2
65,0
66,1
67,1
68,1
68,3
69,0
69,3
70,1
71,2
72,2
73,2
73,4
74,1
74,2
75,2
76,1
77,4
78,2
78,4
79,2
79,4
80,2
80,4
81,0
82,0
82,2
82,4
83,2
84,3
85,0
85,2
85,4
86,1
87,0
88,1
89,2
90,1
91,1
92,4
93,2
93,4
94,0
95,2
96,0
97,0
98,0
99,0
