0,8
0,14
0,15
0,23
0,28
0,37
0,38
0,48
0,63
0,137
0,146
0,187
0,196
0,213
0,220
0,237
0,249
0,251
0,266
0,284
0,303
0,312
0,326
0,329
0,336
0,341
0,358
1,14
1,15
1,20
1,23
1,28
1,43
1,48
1,69
1,83
1,98
1,108
1,113
1,128
1,137
1,148
1,163
1,173
1,196
1,237
1,249
1,251
1,256
1,260
1,266
1,277
1,280
1,284
1,303
1,312
1,326
1,329
1,341
1,352
1,358
2,736
2,754
2,776
2,878
2,897
2,915
2,925
2,995
2,1016
2,1030
2,1053
2,1451
2,1463
2,1466
2,1470
2,1505
2,1527
2,1540
2,1592
2,1620
2,1622
2,1624
2,1626
2,1695
2,1702
2,1716
2,1741
3,1083
3,1092
3,1093
3,1094
3,1102
3,1107
3,1110
3,1114
3,1118
3,1134
3,1152
3,1154
3,1159
3,1163
3,1213
3,1215
3,1227
3,1256
3,1263
3,1307
3,1352
3,1353
3,1356
3,1357
3,1362
3,1365
3,1367
3,1387
3,1410
3,1411
3,1414
4,361
4,364
4,375
4,385
4,386
4,392
4,398
4,399
4,404
4,417
4,422
4,436
4,438
4,460
4,465
4,494
4,513
4,534
4,553
4,578
4,619
4,625
4,670
4,712
5,1083
5,1087
5,1092
5,1093
5,1094
5,1107
5,1114
5,1118
5,1137
5,1152
5,1163
5,1185
5,1199
5,1227
5,1232
5,1250
5,1263
5,1277
5,1307
5,1327
5,1328
5,1335
5,1350
5,1363
5,1365
5,1369
5,1375
5,1382
5,1387
5,1413
5,1427
6,36
6,71
6,172
6,188
6,1443
6,1449
6,1475
6,1485
6,1488
6,1494
6,1498
6,1512
6,1513
6,1535
6,1549
6,1563
6,1576
6,1595
6,1606
6,1619
6,1635
6,1658
6,1676
6,1724
6,1725
6,1774
6,1775
6,1778
6,1781
7,736
7,761
7,776
7,804
7,878
7,887
7,995
7,1440
7,1444
7,1457
7,1466
7,1467
7,1470
7,1472
7,1505
7,1527
7,1540
7,1546
7,1550
7,1589
7,1591
7,1593
7,1605
7,1609
7,1613
7,1622
7,1624
7,1625
7,1626
7,1702
7,1708
7,1741
8,720
8,723
8,726
8,732
8,733
8,745
8,749
8,753
8,784
8,799
8,801
8,810
8,817
8,818
8,821
8,829
8,833
8,853
8,856
8,865
8,868
8,878
8,879
8,880
8,887
8,908
8,910
8,919
8,931
8,943
8,945
8,969
8,1002
8,1012
8,1013
8,1017
8,1035
8,1038
8,1045
8,1047
8,1058
8,1060
8,1066
9,726
9,732
9,733
9,735
9,741
9,749
9,810
9,812
9,816
9,817
9,821
9,833
9,860
9,878
9,887
9,895
9,908
9,910
9,914
9,932
9,946
9,1006
9,1010
9,1017
9,1047
9,1060
9,1076
10,370
10,412
10,423
10,427
10,438
10,442
10,451
10,457
10,462
10,485
10,488
10,491
10,499
10,512
10,517
10,537
10,541
10,552
10,559
10,568
10,595
10,601
10,619
10,641
10,644
10,678
10,683
11,8
11,14
11,15
11,23
11,28
11,37
11,38
11,71
11,137
11,146
11,213
11,237
11,249
11,251
11,266
11,284
11,303
11,312
11,329
11,336
11,341
11,358
12,1
12,3
12,5
12,22
12,31
12,47
12,55
12,132
12,141
12,142
12,155
12,190
12,250
12,266
12,290
12,325
12,335
12,347
12,1083
12,1089
12,1092
12,1098
12,1104
12,1109
12,1111
12,1126
12,1145
12,1147
12,1217
12,1234
12,1337
12,1366
12,1402
12,1417
12,1423
13,361
13,363
13,364
13,384
13,386
13,392
13,396
13,398
13,404
13,417
13,422
13,438
13,445
13,465
13,481
13,494
13,495
13,513
13,531
13,539
13,546
13,549
13,553
13,554
13,559
13,578
13,595
13,619
13,648
13,694
13,699
13,703
13,712
14,361
14,364
14,386
14,392
14,398
14,399
14,404
14,417
14,422
14,438
14,445
14,458
14,465
14,481
14,513
14,530
14,531
14,549
14,553
14,554
14,559
14,563
14,564
14,568
14,578
14,595
14,619
14,623
14,637
14,652
14,653
14,655
14,712
15,361
15,364
15,375
15,385
15,386
15,392
15,398
15,404
15,417
15,422
15,436
15,438
15,465
15,494
15,501
15,513
15,549
15,553
15,578
15,619
15,627
15,652
15,712
15,717
16,8
16,14
16,15
16,23
16,28
16,37
16,38
16,46
16,69
16,81
16,83
16,92
16,98
16,113
16,128
16,131
16,137
16,148
16,163
16,174
16,176
16,200
16,220
16,236
16,237
16,238
16,244
16,249
16,251
16,266
16,272
16,280
16,284
16,285
16,312
16,315
16,323
16,329
16,341
16,350
16,352
16,358
17,14
17,15
17,23
17,48
17,69
17,128
17,137
17,146
17,148
17,150
17,163
17,196
17,213
17,234
17,237
17,249
17,251
17,260
17,266
17,279
17,280
17,284
17,303
17,312
17,326
17,329
17,337
17,341
17,344
17,352
17,358
18,720
18,723
18,727
18,732
18,745
18,755
18,762
18,772
18,773
18,779
18,784
18,803
18,821
18,833
18,834
18,839
18,842
18,844
18,856
18,873
18,883
18,887
18,891
18,911
18,917
18,950
18,955
18,968
18,969
18,973
18,986
18,997
18,998
18,1002
18,1013
18,1038
18,1052
19,361
19,364
19,375
19,385
19,386
19,392
19,398
19,404
19,417
19,421
19,422
19,436
19,438
19,465
19,494
19,513
19,528
19,553
19,578
19,619
19,712
