120,0
886,2
72,0
72,3
852,2
1504,1
1504,3
1522,4
1343,3
998,2
797,1
797,2
466,1
1052,2
514,1
1037,2
446,1
216,0
1171,3
1751,2
1751,4
439,1
1372,3
320,0
391,1
1128,3
1401,3
1552,4
1376,3
1647,4
1264,1
1264,3
1437,3
1410,3
1539,3
1539,4
363,1
1384,4
853,2
1026,2
64,0
262,0
812,4
297,0
833,2
868,2
1501,4
1071,2
1474,0
1184,3
1433,3
544,1
1329,3
1329,4
1088,3
1722,0
1722,4
1740,4
93,0
579,1
201,0
1605,4
91,0
428,1
844,2
1511,4
1378,3
1378,4
650,1
395,1
1728,4
1033,2
738,2
1131,0
356,0
388,1
1084,3
1566,4
281,0
835,2
259,4
1458,4
791,2
170,0
494,1
782,2
253,0
137,0
693,1
80,4
915,2
677,1
495,1
968,2
1154,3
1594,4
1681,4
76,0
1,0
905,2
880,2
205,0
355,0
1430,3
923,2
995,2
461,1
1201,3
1076,2
689,1
77,0
402,1
1352,3
1452,4
784,2
1621,4
728,2
1178,3
865,2
1715,0
1715,4
1563,4
1419,3
719,1
1386,3
903,2
1557,4
475,1
106,0
1240,4
1558,4
752,2
1770,4
1090,3
1323,3
49,0
607,1
1003,2
1661,4
307,0
1532,4
334,0
1001,2
1682,4
747,2
713,1
927,2
60,0
60,4
887,2
827,2
520,1
369,1
208,0
1300,3
1300,4
1274,3
383,1
1313,1
1313,3
1313,4
612,1
1792,4
658,1
1159,3
469,1
327,0
85,0
1796,4
566,1
1615,4
1238,3
1643,0
1643,4
16,0
171,0
105,0
1716,4
234,0
234,3
1569,4
1056,2
906,2
34,0
260,0
1726,4
31,0
1324,3
1591,4
1227,3
798,2
958,2
1664,4
222,0
1094,3
1085,3
203,0
509,1
380,1
1355,3
924,2
930,2
538,1
1714,4
329,0
342,0
763,2
1053,2
601,1
384,1
690,1
178,0
1123,3
1516,4
467,1
291,0
955,2
1108,3
198,0
198,4
22,0
670,1
148,0
230,0
546,1
911,2
515,1
874,2
142,0
142,4
1639,4
1119,3
1055,2
1614,3
1614,4
896,2
896,4
1709,4
67,0
67,3
1499,4
219,0
590,1
739,2
441,1
679,1
591,1
1489,2
1489,4
1263,3
101,0
843,2
1417,3
1588,4
202,0
1672,4
1756,4
573,1
326,0
1483,4
177,0
942,2
102,0
249,0
1424,3
1412,3
456,1
153,0
822,2
822,4
1753,4
1608,4
479,1
123,0
873,2
979,4
493,1
1398,3
401,1
401,2
385,1
1477,4
1058,2
1148,3
949,2
284,0
1308,3
1328,3
1137,3
1239,3
1551,4
1208,3
1583,4
565,1
537,1
158,0
1627,4
258,0
258,4
1626,3
710,1
1219,3
1769,4
1383,3
1641,4
1166,0
1166,3
1394,3
1423,3
61,0
657,1
629,1
960,2
800,2
94,0
1290,3
531,1
959,2
1351,3
1366,3
40,0
394,1
611,1
715,1
1358,3
319,0
319,4
846,2
1750,4
131,0
1367,3
472,1
564,1
36,0
1631,3
1631,4
1732,4
1413,3
1798,4
530,1
362,2
362,4
599,1
1655,4
801,2
