1360,3
664,1
1756,4
395,1
316,0
1743,4
609,1
830,2
1631,4
302,0
212,0
1555,4
1744,4
1697,4
1400,3
292,3
1777,4
186,0
1538,1
1538,4
561,1
282,0
1075,2
431,1
79,0
1517,4
158,3
1195,3
1165,3
1261,3
1556,4
614,1
486,1
1492,4
365,1
1730,4
679,1
125,0
1726,4
1070,2
600,1
184,0
223,0
580,1
978,2
957,2
239,0
1393,3
100,0
100,4
1113,3
1170,3
295,0
841,2
1584,4
1403,3
116,0
1061,2
1345,3
12,0
1095,3
1585,4
86,0
1401,3
979,2
1628,4
1515,4
890,2
415,0
300,0
1272,3
219,0
1318,3
1462,4
882,2
1789,4
334,0
334,1
651,1
1068,2
942,2
1590,4
500,1
691,1
1524,4
441,1
1218,3
1103,3
50,0
1446,4
1458,4
32,0
198,0
390,1
390,4
1027,2
368,1
1435,3
383,1
1239,3
520,1
1450,4
1698,4
1785,4
1383,3
939,2
476,1
195,0
1479,1
1479,4
771,2
1112,3
1694,4
16,0
959,2
1607,4
977,2
366,1
374,1
1340,3
787,2
1222,3
963,2
479,1
1333,3
1489,4
759,2
1186,3
892,2
510,1
1181,3
95,0
1177,3
1790,1
1790,4
1342,3
432,1
471,1
1469,4
1567,4
1519,4
1526,4
794,2
617,1
729,2
597,1
875,2
446,1
1448,4
139,0
1709,4
1241,3
1688,4
1659,4
1297,3
1078,2
1652,4
1566,4
1064,2
1065,2
1599,4
988,2
1419,3
1194,3
1700,4
1029,2
859,0
1306,3
1370,3
1429,3
1502,4
990,2
1759,4
622,1
1396,3
1474,4
1672,4
1442,1
1442,4
826,2
1685,4
863,2
121,0
795,2
340,0
1313,3
1258,3
971,2
1037,2
542,1
509,1
1251,3
1770,4
426,1
269,0
0,0
178,4
291,0
165,0
1120,3
850,2
645,1
13,0
962,2
877,2
1289,3
104,0
94,0
1223,3
982,2
1133,3
918,2
1514,4
1746,4
1084,3
716,1
790,2
1020,2
261,0
232,0
1476,4
966,2
515,1
1751,4
308,0
339,0
702,1
881,2
1433,3
175,0
1608,4
483,1
1310,3
743,2
1238,3
725,2
1158,3
535,1
1323,3
1721,4
203,0
888,2
686,1
1157,3
618,1
1004,2
527,1
930,2
838,2
217,0
1336,3
215,0
569,1
1377,3
835,2
1650,4
1572,4
858,2
807,2
954,2
19,0
455,1
67,0
1654,4
1384,3
304,0
1596,4
760,2
744,2
53,0
53,3
615,1
590,1
242,0
579,1
713,1
916,2
1364,3
296,0
1212,3
110,0
1559,4
1682,4
1647,4
401,1
1125,3
643,1
1085,3
692,1
692,3
793,2
1671,1
1671,4
447,1
819,2
243,0
243,2
685,1
947,2
207,0
936,2
64,0
180,0
1728,4
164,0
263,0
433,1
616,1
1491,4
1577,4
1579,4
1043,2
722,2
1747,4
1678,4
874,2
1677,4
371,1
271,0
1142,3
1675,4
162,0
540,1
571,1
894,2
39,0
482,1
1376,3
293,0
73,0
1368,3
869,2
1445,4
1786,4
1600,4
1243,3
1653,4
599,1
1019,2
1503,4
1389,3
1205,3
424,1
1055,2
1771,4
1255,3
112,0
582,1
394,1
10,0
2,0
1178,3
1713,4
1300,3
934,2
630,1
675,1
949,2
1565,4
577,1
689,1
487,1
487,4
88,0
566,1
965,2
876,2
1392,3
789,2
1294,3
964,2
357,0
1257,3
673,1
489,1
168,0
1197,3
1616,4
318,0
161,0
391,1
330,0
1164,1
1164,3
1067,2
270,0
574,1
1667,4
1399,3
851,2
626,1
230,0
355,0
297,0
297,2
1597,4
1346,3
1562,4
90,0
1461,1
1461,4
123,0
800,2
405,1
1322,3
255,0
1705,4
674,1
591,1
1426,3
356,0
902,2
1582,4
416,1
1048,2
1651,0
1651,4
1146,3
748,2
1283,3
660,1
1161,3
322,0
287,0
1575,4
